age,race,gender,education,occupation,decision
71,White,Female,Assoc-voc,Adm-clerical,0
38,White,Male,Bachelors,Exec-managerial,1
44,Black,Female,HS-grad,Adm-clerical,0
19,White,Male,10th,?,0
49,White,Male,Some-college,Farming-fishing,0
60,White,Male,Bachelors,Prof-specialty,1
28,White,Male,HS-grad,Exec-managerial,0
26,White,Female,Bachelors,Sales,0
18,White,Male,11th,Handlers-cleaners,0
43,White,Male,Assoc-voc,Craft-repair,1
65,White,Male,12th,Exec-managerial,0
23,White,Male,10th,Craft-repair,0
21,White,Female,Some-college,Other-service,0
20,White,Male,HS-grad,Farming-fishing,0
19,Asian-Pac-Islander,Female,Some-college,Sales,0
77,White,Female,HS-grad,Adm-clerical,0
32,White,Male,Assoc-voc,Tech-support,0
37,White,Male,Some-college,Transport-moving,0
29,White,Male,HS-grad,Transport-moving,0
59,White,Male,Doctorate,Prof-specialty,1
22,White,Male,Some-college,Craft-repair,0
30,White,Female,Bachelors,?,0
31,White,Male,HS-grad,Craft-repair,1
59,White,Male,HS-grad,Sales,0
29,White,Female,Some-college,Other-service,1
56,White,Male,HS-grad,Craft-repair,1
19,White,Female,Some-college,Adm-clerical,0
37,White,Male,HS-grad,Farming-fishing,0
58,White,Male,Masters,Exec-managerial,1
41,White,Male,Masters,Exec-managerial,1
29,White,Male,HS-grad,Sales,0
38,White,Male,HS-grad,Exec-managerial,0
36,White,Male,Masters,Prof-specialty,1
19,White,Male,Some-college,Craft-repair,0
46,White,Female,HS-grad,Exec-managerial,1
42,White,Female,Masters,Prof-specialty,1
29,White,Female,Some-college,Sales,0
42,White,Male,Bachelors,Prof-specialty,1
29,White,Male,Assoc-acdm,Adm-clerical,0
47,White,Female,Masters,Prof-specialty,0
37,White,Male,11th,Craft-repair,1
39,White,Male,HS-grad,Farming-fishing,0
46,Black,Female,Bachelors,Sales,1
28,White,Male,Assoc-acdm,Transport-moving,0
36,White,Male,Some-college,Farming-fishing,1
39,White,Female,HS-grad,Adm-clerical,0
44,White,Male,Some-college,Prof-specialty,0
70,White,Female,HS-grad,?,0
60,White,Male,HS-grad,Other-service,0
35,White,Female,Bachelors,Exec-managerial,1
59,Black,Male,Bachelors,Craft-repair,1
21,White,Female,Some-college,Sales,0
22,White,Female,Assoc-acdm,Prof-specialty,0
31,White,Male,Some-college,Exec-managerial,1
40,White,Male,Bachelors,Exec-managerial,1
33,White,Male,HS-grad,Sales,1
41,White,Male,Masters,Prof-specialty,0
31,White,Female,Assoc-acdm,Other-service,1
62,White,Male,Assoc-voc,Other-service,0
43,White,Female,HS-grad,Prof-specialty,0
28,Black,Female,Bachelors,Prof-specialty,0
43,Black,Male,10th,Machine-op-inspct,1
55,White,Male,Masters,Sales,1
42,White,Female,HS-grad,Other-service,0
23,White,Female,Bachelors,Prof-specialty,0
55,White,Male,Some-college,Adm-clerical,1
44,White,Male,Bachelors,Exec-managerial,1
19,Other,Female,11th,Sales,0
23,White,Male,HS-grad,Machine-op-inspct,0
41,White,Female,HS-grad,Craft-repair,0
63,White,Male,HS-grad,?,0
51,White,Female,HS-grad,Handlers-cleaners,0
49,White,Male,HS-grad,Transport-moving,0
29,Asian-Pac-Islander,Female,Masters,Prof-specialty,0
25,White,Male,Some-college,Prof-specialty,1
44,White,Male,Prof-school,Prof-specialty,1
17,White,Male,11th,Handlers-cleaners,0
42,White,Male,Masters,Exec-managerial,1
21,White,Female,11th,Tech-support,0
26,White,Male,Some-college,Transport-moving,0
24,White,Male,Some-college,Prof-specialty,0
30,White,Male,Bachelors,Exec-managerial,1
58,White,Female,Bachelors,?,1
19,White,Male,HS-grad,Handlers-cleaners,0
65,White,Female,7th-8th,Other-service,0
52,White,Male,Some-college,Tech-support,1
17,White,Male,10th,Handlers-cleaners,0
27,White,Male,HS-grad,Other-service,0
53,White,Female,Prof-school,Prof-specialty,0
24,White,Female,Bachelors,Sales,0
37,White,Male,Some-college,Craft-repair,1
34,White,Female,Assoc-voc,Adm-clerical,0
40,White,Male,Assoc-acdm,Exec-managerial,1
49,White,Male,HS-grad,Craft-repair,1
86,White,Female,Masters,Adm-clerical,0
49,White,Female,Assoc-voc,Prof-specialty,1
43,White,Male,11th,Handlers-cleaners,0
47,White,Female,Some-college,Exec-managerial,0
32,White,Male,HS-grad,Transport-moving,1
30,White,Male,Assoc-voc,Farming-fishing,0
25,White,Male,HS-grad,Craft-repair,0
42,White,Male,Bachelors,Sales,1
60,White,Male,Some-college,Craft-repair,0
46,White,Male,Some-college,Craft-repair,1
39,White,Male,Some-college,Protective-serv,1
28,White,Male,Assoc-acdm,Tech-support,1
26,White,Male,10th,Craft-repair,0
27,White,Female,Some-college,Adm-clerical,0
59,White,Male,Some-college,Prof-specialty,0
64,White,Male,HS-grad,Farming-fishing,0
90,White,Male,HS-grad,Exec-managerial,0
51,White,Female,Some-college,Sales,1
36,White,Male,HS-grad,Transport-moving,0
39,Other,Female,7th-8th,Machine-op-inspct,0
30,White,Male,HS-grad,?,0
47,White,Male,Masters,Prof-specialty,1
32,White,Male,Masters,Exec-managerial,1
24,White,Female,Assoc-acdm,Adm-clerical,0
23,White,Male,HS-grad,Sales,0
62,White,Male,HS-grad,Other-service,0
48,White,Female,Some-college,?,0
62,White,Male,12th,?,0
35,White,Male,Bachelors,Craft-repair,0
27,Asian-Pac-Islander,Male,Bachelors,Prof-specialty,0
49,White,Female,Some-college,Machine-op-inspct,0
18,White,Male,10th,Sales,0
19,White,Female,Some-college,Other-service,0
63,White,Male,Assoc-acdm,Sales,1
54,Black,Female,HS-grad,Other-service,0
24,White,Female,Some-college,Prof-specialty,1
61,White,Male,10th,Transport-moving,1
50,White,Male,HS-grad,Sales,1
36,White,Male,Bachelors,Sales,1
21,White,Male,Some-college,Adm-clerical,0
38,White,Male,Prof-school,Prof-specialty,1
30,White,Male,Some-college,Exec-managerial,0
22,White,Male,HS-grad,Craft-repair,0
33,Asian-Pac-Islander,Female,Some-college,Adm-clerical,0
39,White,Male,HS-grad,Machine-op-inspct,1
42,White,Male,HS-grad,Craft-repair,1
47,White,Male,HS-grad,?,0
42,White,Male,Bachelors,Transport-moving,0
29,White,Male,Bachelors,Exec-managerial,0
35,White,Male,Bachelors,Sales,0
23,White,Female,Some-college,Other-service,0
28,Amer-Indian-Eskimo,Male,Some-college,Craft-repair,0
34,White,Female,HS-grad,Adm-clerical,0
40,Black,Female,Some-college,Adm-clerical,0
67,White,Female,HS-grad,Other-service,0
49,White,Male,HS-grad,Other-service,0
34,White,Female,HS-grad,Adm-clerical,0
60,White,Male,Bachelors,?,0
26,White,Male,Bachelors,Exec-managerial,0
25,White,Male,HS-grad,Machine-op-inspct,0
40,White,Female,Some-college,Exec-managerial,0
56,White,Male,HS-grad,Farming-fishing,0
35,White,Male,Assoc-acdm,Sales,1
54,White,Male,HS-grad,Craft-repair,0
25,White,Female,Bachelors,Exec-managerial,0
28,White,Male,Bachelors,Sales,0
31,White,Male,Bachelors,Exec-managerial,0
45,White,Female,HS-grad,Adm-clerical,0
52,White,Male,HS-grad,Craft-repair,0
39,White,Female,Masters,Prof-specialty,0
19,White,Male,HS-grad,Sales,0
23,White,Male,12th,Adm-clerical,0
23,White,Male,7th-8th,Craft-repair,0
52,White,Male,Assoc-voc,Prof-specialty,1
33,White,Male,Prof-school,Prof-specialty,1
35,Asian-Pac-Islander,Female,Bachelors,Handlers-cleaners,0
58,White,Male,HS-grad,Craft-repair,0
61,White,Male,HS-grad,Craft-repair,1
39,White,Male,Bachelors,Exec-managerial,1
38,White,Male,11th,Craft-repair,0
59,White,Male,HS-grad,Exec-managerial,1
41,White,Male,Bachelors,Exec-managerial,1
27,White,Female,9th,?,0
19,White,Male,11th,Transport-moving,0
22,White,Male,Some-college,Handlers-cleaners,0
59,White,Female,Assoc-acdm,Exec-managerial,0
37,White,Male,HS-grad,Craft-repair,1
31,White,Male,12th,Craft-repair,0
18,White,Male,11th,Handlers-cleaners,0
20,White,Female,Some-college,Sales,0
28,White,Male,HS-grad,Transport-moving,0
28,White,Female,Some-college,Other-service,0
49,White,Male,Bachelors,Exec-managerial,0
38,White,Male,HS-grad,Protective-serv,1
19,White,Male,HS-grad,Sales,0
43,White,Male,Bachelors,Exec-managerial,1
28,Black,Male,HS-grad,Exec-managerial,1
41,Black,Female,Some-college,Adm-clerical,0
50,White,Male,Masters,Exec-managerial,1
46,White,Male,Bachelors,Adm-clerical,0
20,White,Male,Some-college,Farming-fishing,0
45,White,Male,Bachelors,Exec-managerial,1
28,White,Female,Some-college,Exec-managerial,0
37,White,Female,Some-college,Other-service,0
46,White,Male,Doctorate,Prof-specialty,1
66,White,Male,HS-grad,Handlers-cleaners,0
35,White,Female,Some-college,?,0
38,White,Female,Bachelors,Adm-clerical,1
25,White,Male,11th,Handlers-cleaners,0
55,White,Male,Prof-school,Exec-managerial,1
48,White,Male,7th-8th,Transport-moving,0
56,White,Female,Some-college,Craft-repair,0
47,White,Male,Masters,Exec-managerial,0
55,White,Male,Bachelors,Exec-managerial,1
41,White,Male,Assoc-acdm,Protective-serv,0
47,White,Male,Some-college,Sales,1
40,Amer-Indian-Eskimo,Male,HS-grad,Exec-managerial,0
41,White,Male,Bachelors,Sales,0
21,Other,Female,Some-college,Sales,0
52,White,Male,HS-grad,Sales,0
62,White,Male,Doctorate,Prof-specialty,1
46,White,Male,11th,Handlers-cleaners,1
21,White,Male,Some-college,?,0
35,White,Male,Bachelors,Prof-specialty,0
29,White,Female,HS-grad,Adm-clerical,0
21,White,Male,10th,Other-service,0
35,White,Male,HS-grad,Craft-repair,0
46,White,Male,Bachelors,Sales,1
70,White,Male,HS-grad,?,0
35,Asian-Pac-Islander,Male,Doctorate,Prof-specialty,1
34,White,Male,Some-college,Craft-repair,0
21,White,Male,Assoc-voc,Machine-op-inspct,0
29,White,Male,HS-grad,Farming-fishing,0
41,White,Male,Masters,Exec-managerial,1
51,White,Male,HS-grad,Sales,0
22,White,Female,HS-grad,Adm-clerical,0
47,White,Male,Bachelors,Exec-managerial,0
42,White,Male,Prof-school,Prof-specialty,1
19,White,Female,HS-grad,Other-service,0
46,White,Male,Bachelors,Transport-moving,1
23,Black,Male,Some-college,Handlers-cleaners,0
49,Black,Male,HS-grad,Craft-repair,0
58,White,Female,Bachelors,Prof-specialty,0
41,White,Male,Bachelors,Adm-clerical,1
50,White,Male,Bachelors,Tech-support,1
77,White,Female,HS-grad,Adm-clerical,0
27,White,Male,Assoc-voc,Other-service,0
29,White,Male,HS-grad,Craft-repair,0
54,Asian-Pac-Islander,Male,Preschool,Craft-repair,0
39,Black,Female,Some-college,Prof-specialty,0
32,White,Male,Some-college,Tech-support,0
36,Asian-Pac-Islander,Male,Bachelors,Prof-specialty,0
24,White,Female,Bachelors,Prof-specialty,0
50,White,Male,Masters,Sales,1
32,White,Male,HS-grad,Farming-fishing,0
26,White,Female,Bachelors,Exec-managerial,0
49,White,Female,Bachelors,?,0
38,White,Male,Assoc-voc,Prof-specialty,0
47,Black,Female,Bachelors,Craft-repair,0
31,White,Male,Some-college,Exec-managerial,1
38,White,Male,HS-grad,Craft-repair,0
50,White,Male,Some-college,Sales,1
18,White,Male,11th,Handlers-cleaners,0
59,White,Male,Masters,Sales,0
56,White,Male,Some-college,Craft-repair,1
34,White,Male,HS-grad,Adm-clerical,0
32,White,Male,Bachelors,Prof-specialty,0
29,White,Male,Bachelors,Other-service,0
29,Black,Male,Some-college,?,0
42,White,Male,Bachelors,Tech-support,1
37,Black,Female,Some-college,Other-service,0
36,White,Female,HS-grad,Exec-managerial,0
59,White,Female,Masters,Exec-managerial,1
32,White,Male,Bachelors,Sales,1
52,White,Male,HS-grad,Protective-serv,1
29,Asian-Pac-Islander,Male,HS-grad,Other-service,0
39,White,Female,Prof-school,Prof-specialty,1
39,White,Male,Some-college,Adm-clerical,0
69,White,Female,Bachelors,Exec-managerial,0
43,White,Female,HS-grad,Other-service,0
39,White,Male,Assoc-voc,Craft-repair,0
19,White,Female,Some-college,Other-service,0
60,White,Male,Assoc-voc,Exec-managerial,1
51,Black,Male,HS-grad,Machine-op-inspct,0
75,White,Female,Some-college,Prof-specialty,0
37,Black,Female,Assoc-voc,Prof-specialty,0
24,Asian-Pac-Islander,Male,Some-college,Adm-clerical,0
20,Black,Male,11th,Other-service,0
58,White,Male,HS-grad,Transport-moving,0
21,White,Male,Masters,Transport-moving,0
28,White,Male,HS-grad,Protective-serv,0
40,White,Male,10th,Machine-op-inspct,0
45,White,Male,HS-grad,Transport-moving,0
40,White,Female,Prof-school,Prof-specialty,1
41,White,Female,Some-college,Craft-repair,0
58,White,Female,HS-grad,Exec-managerial,0
44,White,Male,Assoc-voc,Craft-repair,1
26,White,Male,HS-grad,Sales,0
29,White,Male,Assoc-acdm,Sales,0
45,White,Female,Masters,Prof-specialty,0
23,White,Male,Assoc-acdm,Other-service,0
39,White,Female,HS-grad,Adm-clerical,0
45,White,Male,Doctorate,Prof-specialty,1
51,White,Male,Masters,Prof-specialty,1
22,White,Male,HS-grad,Handlers-cleaners,0
67,White,Male,7th-8th,?,0
28,White,Male,HS-grad,Adm-clerical,0
23,White,Female,Some-college,Other-service,0
33,Black,Male,HS-grad,Other-service,0
37,White,Male,Assoc-voc,Tech-support,0
19,White,Female,Some-college,Adm-clerical,0
90,Black,Female,1st-4th,?,0
35,White,Male,11th,Farming-fishing,0
62,White,Female,7th-8th,Tech-support,0
20,White,Female,Some-college,?,0
25,White,Male,HS-grad,Other-service,0
21,White,Male,HS-grad,Craft-repair,0
32,White,Male,Some-college,Other-service,0
32,White,Female,Bachelors,Prof-specialty,0
70,White,Female,HS-grad,Adm-clerical,0
65,White,Male,10th,?,1
57,White,Male,11th,Craft-repair,0
31,White,Male,Some-college,Craft-repair,0
37,White,Male,Bachelors,Exec-managerial,1
34,White,Female,HS-grad,Other-service,0
26,White,Male,Some-college,Farming-fishing,0
44,White,Male,Some-college,Sales,0
66,White,Male,7th-8th,Craft-repair,0
39,White,Female,HS-grad,Craft-repair,0
31,White,Male,HS-grad,Machine-op-inspct,1
53,White,Male,Assoc-voc,Tech-support,1
36,White,Female,HS-grad,Machine-op-inspct,0
61,White,Male,9th,Craft-repair,0
43,White,Male,Bachelors,Sales,1
38,White,Male,Some-college,Exec-managerial,0
26,White,Male,HS-grad,Adm-clerical,0
27,Amer-Indian-Eskimo,Male,HS-grad,Handlers-cleaners,0
58,White,Female,9th,Other-service,0
37,White,Female,HS-grad,Adm-clerical,0
56,White,Male,7th-8th,Craft-repair,0
36,White,Male,Some-college,Exec-managerial,1
29,Black,Male,HS-grad,Craft-repair,0
28,White,Male,10th,Transport-moving,0
61,White,Male,Doctorate,Prof-specialty,1
66,White,Male,9th,Farming-fishing,1
31,White,Male,Some-college,Farming-fishing,1
21,White,Female,Assoc-acdm,Other-service,0
67,White,Male,HS-grad,Transport-moving,1
26,White,Male,HS-grad,Transport-moving,0
21,White,Male,Some-college,Craft-repair,0
33,White,Male,HS-grad,Machine-op-inspct,0
33,White,Female,HS-grad,Other-service,0
59,White,Male,Bachelors,Exec-managerial,1
82,White,Male,7th-8th,Farming-fishing,0
34,White,Female,Doctorate,Prof-specialty,1
29,White,Male,Bachelors,Exec-managerial,1
19,White,Female,Some-college,Other-service,0
57,White,Male,HS-grad,Exec-managerial,0
41,White,Male,Some-college,Exec-managerial,1
55,Black,Male,10th,Other-service,0
27,Black,Male,Some-college,Handlers-cleaners,0
33,White,Male,HS-grad,Craft-repair,0
43,Black,Male,Some-college,Adm-clerical,1
72,White,Female,Some-college,Tech-support,0
68,White,Male,HS-grad,Sales,0
29,White,Female,HS-grad,Adm-clerical,0
41,White,Male,Bachelors,Prof-specialty,0
30,White,Male,HS-grad,Protective-serv,0
31,Asian-Pac-Islander,Male,Bachelors,Other-service,1
54,Black,Female,5th-6th,Other-service,0
32,White,Female,Assoc-acdm,Exec-managerial,1
56,White,Female,HS-grad,Sales,0
39,White,Female,Bachelors,?,1
41,White,Male,Assoc-voc,Prof-specialty,1
48,White,Female,HS-grad,Adm-clerical,0
66,White,Male,7th-8th,Farming-fishing,0
25,White,Female,Bachelors,Sales,0
31,White,Male,HS-grad,Machine-op-inspct,0
32,White,Male,Assoc-acdm,Sales,0
51,White,Male,Bachelors,Exec-managerial,1
42,Black,Female,HS-grad,Adm-clerical,0
22,Black,Female,Some-college,?,0
31,White,Male,Prof-school,Prof-specialty,1
43,White,Female,HS-grad,Exec-managerial,0
42,Black,Female,Some-college,Transport-moving,0
20,Other,Male,HS-grad,Other-service,0
40,White,Male,Bachelors,Prof-specialty,1
65,White,Female,HS-grad,Adm-clerical,0
53,White,Male,Bachelors,Prof-specialty,1
56,White,Male,Some-college,Craft-repair,1
51,White,Male,Doctorate,Exec-managerial,1
38,White,Male,HS-grad,?,0
44,White,Male,Masters,Exec-managerial,1
49,White,Male,HS-grad,Exec-managerial,1
47,Black,Male,HS-grad,Craft-repair,1
22,White,Female,Assoc-acdm,Prof-specialty,0
53,White,Male,Some-college,Craft-repair,1
41,White,Male,Some-college,Protective-serv,0
19,White,Male,HS-grad,Adm-clerical,0
27,Amer-Indian-Eskimo,Female,Bachelors,Prof-specialty,0
48,White,Female,Assoc-voc,Exec-managerial,1
52,White,Female,7th-8th,Other-service,0
61,White,Male,Prof-school,Prof-specialty,1
45,Asian-Pac-Islander,Male,Bachelors,Exec-managerial,1
29,White,Male,9th,Machine-op-inspct,0
41,White,Male,Some-college,Other-service,0
38,Black,Male,Some-college,Exec-managerial,0
32,White,Female,Some-college,Prof-specialty,1
37,White,Male,HS-grad,Other-service,0
55,White,Male,10th,Machine-op-inspct,0
62,White,Male,HS-grad,Transport-moving,0
48,White,Male,HS-grad,Machine-op-inspct,0
43,White,Male,Some-college,Exec-managerial,1
25,Black,Male,HS-grad,Sales,0
47,White,Female,HS-grad,Other-service,0
49,White,Male,Bachelors,Farming-fishing,0
55,White,Male,HS-grad,Other-service,0
42,White,Female,HS-grad,Adm-clerical,0
40,White,Male,HS-grad,Adm-clerical,0
34,White,Male,Assoc-voc,Exec-managerial,0
38,White,Female,HS-grad,Sales,0
39,White,Male,HS-grad,Craft-repair,1
45,White,Female,Assoc-acdm,Craft-repair,0
43,White,Male,Assoc-acdm,Sales,0
32,Black,Female,HS-grad,Exec-managerial,0
18,White,Female,Some-college,Other-service,0
27,White,Male,Masters,Prof-specialty,0
57,White,Female,Assoc-acdm,Tech-support,0
38,White,Female,HS-grad,Adm-clerical,0
67,White,Male,Bachelors,Prof-specialty,1
26,White,Female,11th,Other-service,0
21,White,Male,HS-grad,Machine-op-inspct,0
17,White,Male,10th,Other-service,0
31,White,Male,HS-grad,Craft-repair,0
51,Black,Male,Assoc-acdm,Sales,0
29,White,Male,Bachelors,Exec-managerial,1
28,White,Male,Bachelors,Craft-repair,1
32,White,Male,Assoc-acdm,Prof-specialty,1
31,White,Male,Some-college,Protective-serv,0
26,White,Male,Some-college,Handlers-cleaners,1
28,White,Female,Bachelors,Prof-specialty,0
40,White,Female,Masters,Prof-specialty,0
51,White,Male,7th-8th,Handlers-cleaners,0
62,Black,Male,Some-college,Transport-moving,0
54,White,Male,10th,Machine-op-inspct,0
55,White,Female,HS-grad,Other-service,0
24,White,Male,HS-grad,Handlers-cleaners,0
27,White,Male,Masters,Adm-clerical,0
18,White,Male,HS-grad,Transport-moving,0
22,Amer-Indian-Eskimo,Female,Bachelors,Prof-specialty,1
21,White,Female,HS-grad,Sales,0
44,Asian-Pac-Islander,Male,Some-college,Sales,1
50,White,Male,Masters,?,1
38,White,Male,Bachelors,Prof-specialty,1
39,White,Male,Bachelors,Prof-specialty,1
27,White,Male,HS-grad,Craft-repair,0
35,Black,Male,11th,Craft-repair,0
51,White,Male,Some-college,Craft-repair,1
60,White,Male,Some-college,Other-service,0
62,White,Male,Some-college,?,1
38,White,Male,HS-grad,Machine-op-inspct,0
37,Black,Male,Some-college,Handlers-cleaners,0
43,White,Female,Some-college,Adm-clerical,0
49,White,Female,Some-college,Adm-clerical,0
17,White,Female,10th,Other-service,0
32,White,Male,HS-grad,Other-service,0
23,White,Female,Bachelors,Prof-specialty,0
28,White,Male,Bachelors,Prof-specialty,1
83,White,Male,Bachelors,Exec-managerial,1
25,White,Female,Bachelors,Adm-clerical,0
42,White,Male,Bachelors,Exec-managerial,0
46,White,Male,11th,Other-service,0
29,Other,Female,Bachelors,Prof-specialty,0
44,White,Male,Masters,Exec-managerial,1
60,White,Male,Prof-school,Sales,1
30,Amer-Indian-Eskimo,Female,Assoc-voc,Protective-serv,0
24,White,Female,Some-college,Sales,0
17,White,Female,10th,Other-service,0
76,White,Female,11th,?,0
31,White,Female,Assoc-acdm,Tech-support,0
52,White,Male,Some-college,Craft-repair,1
39,Asian-Pac-Islander,Female,Bachelors,Exec-managerial,0
73,White,Male,Bachelors,Sales,1
38,Black,Female,HS-grad,Other-service,0
48,Black,Female,HS-grad,Other-service,0
60,White,Female,10th,Sales,0
26,White,Male,HS-grad,Transport-moving,0
20,White,Male,HS-grad,Other-service,0
54,White,Female,Doctorate,Exec-managerial,1
50,Black,Male,HS-grad,Other-service,0
20,White,Female,Some-college,Adm-clerical,0
23,Black,Male,Some-college,Adm-clerical,0
35,White,Male,Assoc-voc,Craft-repair,1
43,Black,Male,10th,Machine-op-inspct,0
50,White,Male,HS-grad,Adm-clerical,0
58,Black,Male,1st-4th,Farming-fishing,0
55,Asian-Pac-Islander,Male,Assoc-acdm,Adm-clerical,0
